Wellenlange;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125
2769.81038;5.44313E-06;4.91317E-06;3.94403E-06;4.3305E-06;3.89495E-06;4.81702E-06;4.3035E-06;2.14505E-06;3.56475E-06;1.81448E-06;3.02761E-06;4.99935E-06;4.0153E-06;2.92567E-06;1.99146E-06;2.92023E-06;2.15948E-06;2.89748E-06;4.83467E-06;3.22538E-06;1.63603E-06;5.0516E-06;1.63918E-06;2.3435E-06;1.75726E-06;1.57218E-06;4.04706E-06;2.71586E-06;3.3489E-06;1.48273E-06;2.78094E-06;1.34372E-06;6.40957E-07;8.72601E-07;3.67842E-07;2.81701E-06;1.71919E-06;1.326E-07;1.15308E-06;7.78095E-07;1.08355E-06;7.9868E-07;1.65594E-06;1.13417E-06;1.84981E-06;-2.41144E-06;-1.73553E-07;-9.10449E-07;-2.7041E-06;-1.92898E-06;-2.69715E-06;-3.0455E-06;-1.24949E-06;-2.93118E-06;-2.98388E-06;-1.40597E-06;-3.00538E-06;-1.64134E-06;-2.89472E-06;-3.94966E-06;-4.23961E-06;-3.97836E-06;-1.59847E-06;-3.58121E-06;-3.2109E-06;-2.85653E-06;-3.98786E-06;-2.55095E-06;-4.34347E-06;-2.42865E-06;-2.52215E-06;-2.24115E-06;-3.2409E-06;-4.13105E-06;-2.37092E-06;-2.70993E-06;-2.24567E-06;-2.68348E-06;-3.29911E-06;-2.78597E-06;-8.36197E-07;-3.6728E-06;-1.28323E-06;-1.27892E-06;-1.00237E-06;-1.55911E-06;-1.17379E-06;-2.03073E-06;-4.07494E-06;-9.94203E-07;-2.17919E-07;-1.38256E-07;2.24877E-06;1.07526E-06;-1.11483E-06;-2.80617E-06;-3.92501E-07;-7.97028E-07;-9.11932E-07;-5.16053E-07;-2.05444E-06;2.51864E-07;-2.22264E-06;-5.48183E-07;-1.04088E-06;2.09688E-06;9.86464E-07;6.60015E-07;-1.13509E-06;-5.88212E-08;5.57324E-07;6.57847E-07;4.03262E-07;7.33745E-07;-1.62735E-06;1.6983E-06;8.65904E-07;5.54614E-07;1.02377E-06;1.58586E-06;7.84853E-07;2.63306E-06;-6.88827E-07;4.17822E-07;1.39705E-06;2.39175E-06
2774.175991;9.31604E-06;4.5546E-06;5.70472E-06;6.09165E-06;7.50973E-06;3.75424E-06;7.08401E-06;7.8177E-06;7.18622E-06;6.47665E-06;7.95646E-06;7.60548E-06;3.45986E-06;6.83219E-06;4.63495E-06;4.55128E-06;6.19194E-06;4.70589E-06;6.70483E-06;6.72755E-06;5.77502E-06;5.07106E-06;3.96607E-06;3.29742E-06;3.12803E-06;3.47382E-06;6.12119E-06;5.36871E-06;2.86878E-06;3.92176E-06;2.14316E-06;1.92919E-06;2.47715E-06;3.82382E-06;2.58848E-06;3.22653E-06;2.06569E-06;2.20576E-06;3.21405E-06;5.03927E-06;1.91819E-07;2.73767E-06;-9.36474E-07;1.82012E-06;2.95459E-06;-3.11363E-07;2.51827E-06;-4.487E-07;-1.03137E-06;2.5099E-06;-1.18696E-06;1.35902E-07;-2.9497E-06;6.41499E-07;-1.14058E-07;-1.19112E-06;3.47377E-07;-2.46972E-06;-1.63552E-06;-1.06408E-06;-1.69815E-06;-1.09549E-06;-4.59763E-06;-2.62541E-06;-2.86742E-06;-7.10578E-07;-1.97105E-06;-1.36856E-06;-1.86082E-06;-1.17022E-06;-1.50918E-06;-3.87521E-07;-1.84517E-06;-2.45561E-07;-1.09579E-06;-2.1781E-06;2.02354E-07;-2.28258E-07;-5.94002E-07;-1.3366E-07;-2.59345E-06;-6.21319E-07;-1.83302E-06;-8.66448E-07;1.24792E-06;-5.80995E-07;-4.0424E-07;-2.03805E-06;9.13683E-07;-2.88082E-06;-4.20445E-07;1.14797E-06;6.62808E-07;1.56994E-06;2.41233E-06;2.43222E-06;1.74727E-06;-1.19162E-06;1.92636E-06;4.09053E-06;1.43272E-06;2.27543E-06;2.90204E-06;1.15676E-06;2.28209E-06;1.65686E-06;2.19674E-06;2.68817E-06;4.89659E-06;5.3689E-06;2.08454E-06;-7.61991E-07;5.54077E-07;1.9796E-06;3.38698E-06;4.96701E-06;6.8383E-07;3.76881E-06;8.71775E-07;2.09029E-06;3.41563E-06;5.18838E-06;4.05656E-06;2.60868E-06;2.82259E-06;2.68441E-06
2778.79581;8.92661E-06;7.89108E-06;9.38853E-06;1.01959E-05;9.35448E-06;6.54039E-06;7.00651E-06;8.39731E-06;7.42666E-06;6.2679E-06;8.09952E-06;5.32917E-06;6.58572E-06;9.12392E-06;6.39325E-06;7.34599E-06;5.53389E-06;8.41913E-06;5.68292E-06;7.05582E-06;7.2602E-06;7.16201E-06;5.33318E-06;3.47625E-06;5.92699E-06;6.61891E-06;6.95024E-06;5.43511E-06;4.88439E-06;3.83051E-06;4.69418E-06;4.54777E-06;2.64925E-06;2.50333E-06;4.49341E-06;3.82371E-06;3.923E-06;2.66825E-06;3.57069E-06;5.66179E-06;2.11767E-06;2.93076E-06;2.69215E-06;6.06329E-06;1.57557E-06;1.08525E-06;3.83601E-06;2.4642E-06;2.42602E-06;1.32124E-06;-1.40876E-06;1.29582E-06;3.81813E-07;-1.15576E-06;-5.28048E-07;3.09295E-07;-1.46905E-06;-4.56786E-07;-2.35533E-06;-6.48259E-07;-1.85464E-06;-5.23997E-07;-1.19102E-06;2.78864E-07;7.66778E-07;-1.35787E-07;-6.45371E-07;-2.05628E-06;-1.18469E-06;-1.26E-06;-1.32735E-06;-6.5994E-07;-6.49298E-07;-1.64302E-06;-1.49794E-07;-1.55208E-06;3.96412E-07;-7.4743E-07;-4.7381E-07;1.43591E-06;8.83504E-07;-2.64552E-07;-4.80429E-07;1.1837E-06;-9.66525E-07;3.62141E-07;-1.56517E-07;9.42733E-07;3.7144E-07;-8.65631E-07;2.78518E-06;3.0949E-06;3.07576E-06;2.60056E-06;2.28512E-06;5.2785E-06;1.71616E-06;1.24573E-06;4.891E-06;4.47882E-06;2.36908E-06;3.95348E-06;5.41259E-06;3.93254E-06;5.60517E-06;3.26648E-06;2.74513E-06;4.36943E-06;6.54475E-06;5.15066E-06;2.88702E-06;2.14221E-06;2.03072E-06;3.79429E-06;4.07566E-06;5.01477E-06;5.08145E-06;3.35148E-06;2.42569E-06;4.01646E-06;9.92668E-07;5.02768E-06;1.57083E-06;3.72589E-06;3.96407E-06;4.08275E-06
2783.156527;9.40962E-06;8.79675E-06;1.05524E-05;8.32818E-06;9.48939E-06;8.3061E-06;8.04431E-06;7.56169E-06;7.90982E-06;8.84449E-06;7.54704E-06;7.84685E-06;7.46183E-06;8.18529E-06;7.63306E-06;7.35628E-06;6.22579E-06;5.55984E-06;5.15369E-06;6.76807E-06;9.73331E-06;4.77053E-06;4.44016E-06;7.06675E-06;5.8386E-06;4.97548E-06;3.67137E-06;5.65678E-06;4.84003E-06;2.36476E-06;3.71146E-06;4.47488E-06;4.79741E-06;5.51578E-06;5.83127E-06;6.62301E-06;4.42497E-06;3.09794E-06;2.22334E-06;3.53136E-06;2.48988E-06;2.86845E-06;2.22346E-06;3.31277E-06;1.34031E-06;3.05356E-06;2.69539E-06;-9.33384E-07;6.14591E-07;4.18231E-07;3.84365E-07;1.33183E-06;-4.59513E-06;2.25823E-07;2.12934E-07;1.51669E-06;-6.00953E-08;-1.35718E-06;-9.41682E-07;5.10311E-07;-1.0412E-06;-1.61348E-06;-6.84139E-07;-2.80843E-06;-8.54879E-07;-1.42545E-06;-1.71022E-06;-4.67912E-06;1.35526E-06;-1.55029E-06;-2.1746E-06;-1.06579E-06;3.79886E-07;3.45625E-07;4.34922E-07;-5.05275E-07;3.26918E-07;1.50568E-06;-1.56556E-06;-3.9903E-07;-1.14216E-06;-1.35477E-06;1.33001E-06;1.39526E-06;-9.67854E-07;7.18184E-07;4.05272E-06;2.5242E-06;8.35671E-07;1.0177E-06;4.83241E-06;3.25043E-06;5.74131E-06;2.65533E-06;3.82846E-06;3.49812E-06;4.51788E-06;2.8343E-06;6.06548E-06;3.45086E-06;3.96749E-06;4.6255E-06;1.27761E-06;1.48196E-06;4.95693E-06;3.42621E-06;5.31143E-06;4.69466E-06;3.74659E-06;3.35564E-06;2.30276E-06;1.29091E-06;2.7187E-06;7.46399E-07;2.39656E-06;6.35719E-06;7.30434E-07;5.01887E-06;1.86404E-06;5.46898E-06;4.09801E-06;3.13022E-06;2.78028E-06;2.66425E-06;1.88395E-06;1.94366E-06
2787.51487;1.22666E-05;1.34879E-05;1.05173E-05;1.00947E-05;8.27497E-06;1.07048E-05;1.11006E-05;9.89299E-06;9.51156E-06;8.18458E-06;9.2683E-06;9.88072E-06;8.33919E-06;7.40032E-06;8.7211E-06;8.13267E-06;8.39046E-06;8.01516E-06;1.03173E-05;9.31586E-06;9.2135E-06;8.50097E-06;6.985E-06;5.69599E-06;8.57592E-06;8.05832E-06;7.67479E-06;7.15545E-06;5.16984E-06;8.30041E-06;2.38466E-06;6.96743E-06;2.4265E-06;3.75456E-06;5.59608E-06;4.7637E-06;2.72141E-06;5.38814E-06;3.49386E-06;6.90219E-06;4.82495E-06;6.51447E-06;3.91248E-06;4.05647E-06;3.0445E-06;2.27929E-06;1.80831E-06;1.56207E-06;3.20579E-06;2.90149E-06;3.13624E-06;1.52599E-06;3.50973E-06;6.254E-08;2.6239E-06;2.72441E-07;-3.64903E-07;-2.42213E-06;5.9851E-07;-2.80721E-07;-9.44977E-07;-1.43892E-06;-1.31941E-06;-4.10489E-08;1.3698E-06;1.65657E-06;-2.71335E-06;-6.61475E-07;-4.33396E-07;-5.65602E-07;-1.8681E-06;1.62855E-06;-2.58533E-06;-1.77611E-07;3.96333E-08;-7.32799E-07;9.07763E-07;-1.20626E-06;1.84999E-06;4.78298E-07;-1.00985E-06;7.03541E-07;7.41714E-07;1.24457E-06;1.83066E-06;6.49947E-07;9.83958E-07;1.79667E-06;1.36367E-06;-4.51177E-07;-6.78505E-07;4.66452E-06;5.47981E-06;5.70359E-06;4.49052E-06;5.84165E-06;5.40087E-06;3.73165E-06;5.07295E-06;5.57165E-06;2.66918E-06;3.53656E-06;7.09616E-06;6.24268E-06;6.1374E-06;3.08214E-06;5.45086E-06;4.35797E-06;5.71132E-06;6.8603E-06;3.7381E-06;6.12124E-06;7.10018E-06;3.03626E-06;3.49666E-06;5.7421E-06;6.64467E-06;4.79205E-06;6.00926E-06;4.8052E-06;2.87658E-06;5.65458E-06;4.68519E-06;6.53029E-06;1.51037E-06;4.06951E-06
2791.870842;1.07415E-05;1.38566E-05;1.09348E-05;1.1473E-05;1.13867E-05;1.34359E-05;1.11488E-05;1.34621E-05;1.14167E-05;1.03708E-05;1.10518E-05;1.10669E-05;1.21988E-05;1.00006E-05;1.07877E-05;1.08996E-05;1.18441E-05;1.07479E-05;8.95854E-06;7.30355E-06;8.04635E-06;1.06555E-05;1.07383E-05;7.70625E-06;9.97866E-06;1.00842E-05;8.3487E-06;1.03363E-05;9.96185E-06;1.08944E-05;8.06218E-06;7.42596E-06;7.8685E-06;6.82918E-06;6.39782E-06;8.41148E-06;5.74239E-06;6.73096E-06;4.32273E-06;7.9949E-06;6.62061E-06;6.03721E-06;4.20352E-06;7.30944E-06;5.44749E-06;3.95767E-06;4.77992E-06;2.97318E-06;2.34817E-06;2.05958E-06;1.628E-06;3.22441E-06;2.40906E-06;2.17907E-06;2.13823E-06;3.15064E-07;8.77782E-07;8.1076E-07;1.42395E-06;4.83161E-07;-1.40318E-06;1.04004E-06;-5.25758E-07;-4.32921E-07;9.82097E-07;6.75706E-08;-3.52564E-07;-4.76265E-07;1.6415E-06;5.47381E-07;-1.82917E-06;9.24677E-07;1.44917E-06;1.70866E-06;8.48219E-07;1.3854E-06;1.09552E-06;2.15254E-06;6.88678E-07;1.1901E-06;4.62508E-07;9.22074E-07;3.46901E-06;2.7327E-06;9.80015E-07;1.45763E-06;2.29974E-06;1.32819E-06;4.26491E-06;2.89405E-06;6.2886E-06;6.33127E-06;8.11592E-06;6.32737E-06;5.87835E-06;5.47898E-06;5.02617E-06;3.05709E-06;6.78389E-06;8.41735E-06;3.04127E-06;5.43799E-06;6.93102E-06;6.47015E-06;6.94031E-06;5.89191E-06;6.63133E-06;6.07209E-06;3.48252E-06;6.29675E-06;5.58483E-06;5.46056E-06;6.55866E-06;6.65352E-06;5.35538E-06;5.72739E-06;5.45304E-06;5.29238E-06;4.62819E-06;6.95382E-06;6.58373E-06;5.30565E-06;7.19102E-06;4.9016E-06;2.90673E-06;7.20702E-06
2796.480465;1.67553E-05;1.51283E-05;1.42667E-05;1.39042E-05;1.62123E-05;1.52974E-05;1.48713E-05;1.51342E-05;1.6615E-05;1.41325E-05;1.32006E-05;1.46817E-05;1.16495E-05;1.27548E-05;1.6521E-05;1.25965E-05;1.32754E-05;1.29596E-05;1.23391E-05;1.54305E-05;1.38855E-05;1.41403E-05;1.01573E-05;1.21363E-05;1.0699E-05;8.90792E-06;1.2882E-05;9.84104E-06;1.01669E-05;1.08966E-05;9.11219E-06;1.24216E-05;1.18042E-05;7.42296E-06;1.12867E-05;8.78581E-06;1.05587E-05;1.0124E-05;7.83309E-06;1.04465E-05;8.41557E-06;8.06379E-06;9.51029E-06;1.02752E-05;8.70857E-06;1.01924E-05;8.89886E-06;5.84929E-06;6.08532E-06;6.42646E-06;4.21751E-06;5.91484E-06;5.18733E-06;3.39427E-06;2.9374E-06;4.73859E-06;1.21477E-06;2.71623E-06;5.48523E-06;5.10603E-06;1.34946E-06;1.33967E-06;3.84488E-06;3.56652E-06;3.82194E-06;3.34104E-06;2.72478E-06;1.76834E-06;1.15815E-06;5.13247E-06;2.93565E-06;6.84904E-06;2.96255E-06;2.2247E-06;3.93655E-06;1.34991E-06;3.33731E-06;2.83262E-06;4.03563E-06;2.4891E-06;4.32292E-06;9.09604E-07;5.37459E-06;4.81045E-06;5.60102E-06;8.69853E-06;4.68691E-06;4.56434E-06;4.88917E-06;5.39304E-06;7.53112E-06;7.93648E-06;9.71439E-06;7.67696E-06;9.1894E-06;9.46096E-06;9.62474E-06;5.08957E-06;1.11042E-05;8.27335E-06;8.23357E-06;8.41067E-06;7.68019E-06;8.46202E-06;1.04549E-05;8.13524E-06;1.19109E-05;7.94475E-06;9.13929E-06;9.89774E-06;8.56852E-06;9.91378E-06;8.82727E-06;8.06149E-06;1.012E-05;8.30256E-06;8.74713E-06;8.79383E-06;8.23863E-06;7.36565E-06;1.10501E-05;8.30516E-06;8.27695E-06;7.66404E-06;6.92616E-06;9.42953E-06
2800.83156;1.66459E-05;1.90748E-05;1.58899E-05;1.89794E-05;1.92686E-05;1.89045E-05;1.75726E-05;1.70797E-05;1.75573E-05;1.65948E-05;1.77448E-05;1.76614E-05;1.71244E-05;1.77667E-05;1.53525E-05;1.63456E-05;1.43096E-05;1.79984E-05;1.609E-05;1.50533E-05;1.66396E-05;1.48128E-05;1.75977E-05;1.38075E-05;1.51771E-05;1.29248E-05;1.27169E-05;1.47045E-05;1.40855E-05;1.43657E-05;1.09444E-05;1.18791E-05;1.11272E-05;1.13142E-05;1.3817E-05;1.05133E-05;9.64211E-06;8.4368E-06;1.15647E-05;1.23281E-05;1.0115E-05;1.18017E-05;1.00223E-05;1.16827E-05;9.48704E-06;7.66174E-06;8.77401E-06;7.67363E-06;8.44888E-06;5.93474E-06;4.27695E-06;8.12375E-06;4.46913E-06;5.28323E-06;6.50122E-06;6.74396E-06;7.10354E-06;6.26941E-06;4.04089E-06;3.59555E-06;5.82058E-06;1.18271E-06;3.49573E-06;3.26877E-06;2.38666E-06;4.62163E-06;3.34829E-06;4.96008E-06;6.63635E-06;2.53759E-06;5.91295E-06;4.15093E-06;6.1106E-06;2.73973E-06;4.25385E-06;5.42205E-06;4.43662E-06;3.93608E-06;5.45363E-06;4.60472E-06;3.53369E-06;3.32518E-06;6.45877E-06;6.691E-06;6.50854E-06;9.89413E-06;5.28707E-06;7.37764E-06;6.09874E-06;8.86809E-06;9.73862E-06;7.97119E-06;1.1157E-05;1.07606E-05;1.18088E-05;1.28775E-05;1.17702E-05;1.02383E-05;9.33047E-06;1.24435E-05;1.2703E-05;9.21396E-06;1.13282E-05;1.18406E-05;1.07239E-05;1.07897E-05;1.01301E-05;1.05123E-05;8.3953E-06;1.19228E-05;1.05448E-05;1.15591E-05;1.11286E-05;9.69197E-06;1.1381E-05;1.14153E-05;1.08736E-05;1.08438E-05;1.05239E-05;1.05587E-05;9.3898E-06;1.31374E-05;1.00273E-05;9.13277E-06;9.90452E-06;1.05793E-05
2805.180289;2.2154E-05;1.89397E-05;2.28596E-05;2.28864E-05;2.24475E-05;1.9989E-05;2.05472E-05;2.00827E-05;2.22157E-05;2.02394E-05;1.74132E-05;1.90356E-05;1.87079E-05;1.82077E-05;1.93784E-05;1.7464E-05;1.99754E-05;1.78785E-05;1.66114E-05;1.7728E-05;2.05677E-05;1.70943E-05;1.69263E-05;1.43635E-05;1.59304E-05;1.6414E-05;1.77498E-05;1.88207E-05;1.37608E-05;1.5212E-05;1.54038E-05;1.3496E-05;1.11095E-05;1.37928E-05;1.13477E-05;1.29018E-05;1.41122E-05;1.47004E-05;1.04706E-05;1.29758E-05;1.09589E-05;1.43024E-05;1.00577E-05;1.18818E-05;1.16331E-05;1.11858E-05;9.6374E-06;9.05189E-06;8.96031E-06;1.07483E-05;7.60248E-06;1.09729E-05;7.91922E-06;7.33209E-06;5.01464E-06;8.32949E-06;6.7605E-06;6.07132E-06;8.42354E-06;4.97173E-06;6.13636E-06;8.69335E-06;5.71592E-06;3.84872E-06;6.16987E-06;4.59543E-06;6.74888E-06;7.20114E-06;6.31331E-06;4.3008E-06;4.35878E-06;6.64501E-06;5.92042E-06;5.1118E-06;6.00443E-06;4.56985E-06;7.29724E-06;7.32433E-06;8.37436E-06;6.3599E-06;7.09755E-06;6.06875E-06;1.08924E-05;1.16545E-05;6.6996E-06;8.74937E-06;9.03824E-06;9.37837E-06;5.12957E-06;8.14677E-06;1.23646E-05;1.37613E-05;1.42384E-05;1.14203E-05;1.46819E-05;1.4155E-05;1.28788E-05;1.24314E-05;1.66707E-05;1.46002E-05;1.41506E-05;1.22845E-05;1.37805E-05;1.29536E-05;1.44615E-05;1.42339E-05;1.13769E-05;1.48159E-05;1.38342E-05;1.44853E-05;1.36583E-05;1.26377E-05;1.47886E-05;1.24609E-05;1.36223E-05;1.22872E-05;1.19273E-05;1.50741E-05;1.1421E-05;1.29946E-05;1.07318E-05;1.396E-05;1.20634E-05;1.13293E-05;1.2E-05;1.24254E-05
2809.782249;2.77247E-05;2.52033E-05;2.54789E-05;2.31639E-05;2.35873E-05;2.36911E-05;2.20494E-05;2.17618E-05;2.57288E-05;2.32205E-05;2.32645E-05;2.26568E-05;1.98372E-05;2.00835E-05;2.00765E-05;2.38792E-05;2.25769E-05;2.19683E-05;2.19034E-05;1.91714E-05;2.29541E-05;1.94082E-05;1.98175E-05;1.71849E-05;1.96344E-05;1.96553E-05;1.72132E-05;1.90121E-05;1.96153E-05;1.5372E-05;1.62682E-05;1.60523E-05;1.62696E-05;1.70255E-05;1.88775E-05;1.55422E-05;1.29443E-05;1.44328E-05;1.18693E-05;1.43821E-05;1.28797E-05;1.44246E-05;1.46015E-05;1.28431E-05;1.3047E-05;1.16816E-05;1.0915E-05;1.00161E-05;1.30139E-05;1.20781E-05;8.62287E-06;1.11302E-05;1.25555E-05;9.50901E-06;1.1793E-05;1.23313E-05;9.2904E-06;7.5866E-06;9.98877E-06;7.09366E-06;6.93833E-06;7.59226E-06;8.00044E-06;8.49607E-06;5.35263E-06;7.24583E-06;8.08891E-06;7.44465E-06;9.10195E-06;8.78368E-06;8.52399E-06;8.35527E-06;7.66018E-06;7.45122E-06;7.62441E-06;9.42404E-06;9.79913E-06;8.00244E-06;7.11211E-06;9.68477E-06;9.94085E-06;1.05849E-05;9.97335E-06;1.10751E-05;1.13536E-05;1.11465E-05;9.63849E-06;9.62415E-06;1.13157E-05;1.08096E-05;1.60524E-05;1.64721E-05;1.62513E-05;1.60826E-05;1.58241E-05;1.7417E-05;1.54683E-05;1.70175E-05;1.54978E-05;1.76715E-05;1.54741E-05;1.74652E-05;1.68328E-05;1.68392E-05;1.53952E-05;1.58195E-05;1.43276E-05;1.39481E-05;1.54904E-05;1.9699E-05;1.7121E-05;1.24868E-05;1.54833E-05;1.46317E-05;1.62124E-05;1.78967E-05;1.67409E-05;1.43163E-05;1.72786E-05;1.66957E-05;1.64978E-05;1.5005E-05;1.40065E-05;1.64647E-05;1.62452E-05;1.36414E-05
2814.126114;2.78932E-05;3.01183E-05;2.77108E-05;2.62059E-05;2.85735E-05;2.67346E-05;2.825E-05;2.64882E-05;2.75229E-05;2.38739E-05;2.66945E-05;2.47031E-05;2.47404E-05;2.33028E-05;2.57861E-05;2.5338E-05;2.46899E-05;2.36948E-05;2.67046E-05;2.25577E-05;2.50953E-05;2.26202E-05;2.45683E-05;2.35432E-05;2.22843E-05;2.21205E-05;2.01634E-05;2.35036E-05;2.09459E-05;2.04986E-05;1.89472E-05;2.05493E-05;2.01751E-05;2.08871E-05;2.17854E-05;1.77426E-05;2.04708E-05;1.89927E-05;1.81584E-05;1.85079E-05;1.70814E-05;1.80026E-05;1.72404E-05;1.65054E-05;1.74835E-05;1.79457E-05;1.66905E-05;1.54415E-05;1.52797E-05;1.50061E-05;1.06045E-05;1.43952E-05;1.10345E-05;1.40317E-05;1.19456E-05;1.28846E-05;1.27242E-05;1.07833E-05;1.09062E-05;9.37774E-06;1.13101E-05;1.14951E-05;1.03822E-05;1.26552E-05;1.01462E-05;1.13653E-05;1.03436E-05;9.09487E-06;1.23485E-05;9.36565E-06;1.03079E-05;1.33969E-05;1.25735E-05;1.14204E-05;1.17863E-05;9.64822E-06;8.74565E-06;1.10966E-05;1.28759E-05;1.31732E-05;1.15402E-05;9.91601E-06;1.3061E-05;1.18079E-05;1.35001E-05;1.41285E-05;1.49819E-05;1.15604E-05;1.27218E-05;1.20094E-05;1.94194E-05;1.82733E-05;1.73218E-05;1.77543E-05;1.83861E-05;2.11529E-05;1.92241E-05;1.6981E-05;1.7532E-05;2.18465E-05;1.88154E-05;1.82746E-05;1.99813E-05;1.71685E-05;2.24456E-05;2.12536E-05;2.04009E-05;2.13772E-05;1.89462E-05;2.00568E-05;1.80314E-05;2.01649E-05;1.99988E-05;1.92993E-05;2.04147E-05;2.05394E-05;1.89977E-05;1.90868E-05;1.94111E-05;1.96402E-05;1.78749E-05;2.22416E-05;2.07513E-05;2.04017E-05;1.92604E-05;1.89655E-05
2818.467619;3.42802E-05;3.47057E-05;3.24076E-05;3.26731E-05;3.35927E-05;3.3929E-05;3.26173E-05;3.5498E-05;3.14634E-05;3.40016E-05;3.33688E-05;3.03314E-05;3.08626E-05;3.06705E-05;3.23835E-05;3.16654E-05;3.10976E-05;3.13206E-05;3.15384E-05;3.02291E-05;3.13736E-05;2.9915E-05;2.85778E-05;2.55617E-05;2.95308E-05;2.99039E-05;2.70983E-05;3.03326E-05;2.5242E-05;2.58137E-05;2.51921E-05;2.44528E-05;2.51798E-05;2.30225E-05;2.47567E-05;2.57973E-05;2.27378E-05;2.36162E-05;2.19251E-05;2.5733E-05;2.4958E-05;2.24051E-05;2.21338E-05;2.30278E-05;2.16973E-05;2.26162E-05;1.84144E-05;1.73307E-05;1.86304E-05;1.9916E-05;1.63975E-05;1.78846E-05;1.65366E-05;1.69153E-05;1.88198E-05;1.71437E-05;1.50604E-05;1.48211E-05;1.81048E-05;1.33816E-05;1.61363E-05;1.56255E-05;1.53346E-05;1.59685E-05;1.43852E-05;1.37548E-05;1.67822E-05;1.61124E-05;1.52995E-05;1.61096E-05;1.41085E-05;1.72307E-05;1.41822E-05;1.5814E-05;1.48079E-05;1.59382E-05;1.46087E-05;1.4844E-05;1.44573E-05;1.82319E-05;1.69042E-05;1.64031E-05;1.69044E-05;2.00849E-05;1.74064E-05;2.0003E-05;2.15604E-05;1.76576E-05;1.85193E-05;1.64961E-05;2.3495E-05;2.37239E-05;2.42505E-05;2.35864E-05;2.6023E-05;2.66219E-05;2.28247E-05;2.33019E-05;2.57901E-05;2.48586E-05;2.53401E-05;2.40891E-05;2.38875E-05;2.39234E-05;2.41708E-05;2.40412E-05;2.41747E-05;2.46132E-05;2.62201E-05;2.46747E-05;2.55358E-05;2.14694E-05;2.55895E-05;2.52322E-05;2.70502E-05;2.46362E-05;2.48568E-05;2.51225E-05;2.32514E-05;2.59984E-05;2.29183E-05;2.51849E-05;2.22246E-05;2.4467E-05;2.51523E-05;2.53972E-05
2822.806765;3.87185E-05;3.85754E-05;3.53363E-05;3.95936E-05;3.90955E-05;3.96233E-05;3.88538E-05;4.00794E-05;3.84262E-05;3.67484E-05;3.90158E-05;3.70242E-05;3.64702E-05;3.77054E-05;3.55927E-05;3.60975E-05;3.41962E-05;3.3297E-05;3.67741E-05;3.42353E-05;3.55245E-05;3.25125E-05;3.14745E-05;3.43117E-05;3.12525E-05;3.25896E-05;3.15142E-05;3.38604E-05;2.89777E-05;3.01933E-05;3.00938E-05;2.9922E-05;2.93068E-05;2.75142E-05;2.73199E-05;2.85027E-05;2.91007E-05;2.74198E-05;2.67658E-05;2.84994E-05;2.51376E-05;2.6554E-05;2.5345E-05;2.7993E-05;2.54977E-05;2.649E-05;2.34881E-05;2.22477E-05;2.19492E-05;2.4507E-05;2.16792E-05;2.3521E-05;2.22955E-05;2.08274E-05;2.25099E-05;2.0565E-05;2.13357E-05;1.97973E-05;1.93462E-05;1.61855E-05;1.81392E-05;1.47521E-05;2.01895E-05;1.92172E-05;1.56884E-05;1.67977E-05;1.85134E-05;1.96932E-05;1.74966E-05;1.7511E-05;1.80414E-05;1.80281E-05;1.88341E-05;2.02084E-05;1.71457E-05;1.50553E-05;1.96898E-05;1.8853E-05;1.68889E-05;1.94315E-05;1.90279E-05;1.95765E-05;2.06172E-05;2.21966E-05;2.20955E-05;2.19456E-05;2.03107E-05;2.1968E-05;2.17812E-05;2.04961E-05;2.7829E-05;2.87054E-05;2.84742E-05;2.93265E-05;2.89364E-05;2.52942E-05;2.96061E-05;2.77063E-05;2.96203E-05;2.90377E-05;2.81823E-05;2.65082E-05;2.83627E-05;2.65556E-05;2.85458E-05;2.60428E-05;2.93377E-05;3.22038E-05;2.71258E-05;2.80646E-05;3.05829E-05;2.87411E-05;2.90676E-05;2.82938E-05;2.78465E-05;2.87663E-05;2.85702E-05;2.97076E-05;2.63359E-05;2.78724E-05;2.95749E-05;2.89196E-05;2.6037E-05;2.83765E-05;2.71927E-05;2.86408E-05
